95;1.2;2.2;3.0
96;2.1;3.3;1.9
97;1.5;2.3;2.1
98;1.1;2.4;2.8
99;1.5;2.8;3.6
100;1.4;2.1;2.6
101;1.3;2.3;2.3
102;1.5;2.2;1.7
103;1.7;2.3;1.5
104;1.4;2.0;1.2
105;1.9;1.8;1.1
106;1.9;1.6;1.3
107;1.6;1.6;1.5
108;1.4;2.0;1.1
109;1.6;2.3;1.2
110;1.9;1.7;1.1
111;1.9;2.3;1.4
112;1.6;2.3;1.3
113;2.0;2.0;1.4
114;2.0;2.1;1.5
115;1.7;1.9;1.2
116;1.9;2.1;1.2
117;2.0;2.3;1.2
118;1.8;1.9;1.4
119;1.5;2.3;1.3
120;1.5;1.8;1.3
121;1.7;1.7;1.2
122;2.5;2.3;1.3
123;2.4;2.2;1.3
124;2.3;2.4;1.6
125;2.2;2.4;1.3
126;2.0;2.3;1.3
127;1.4;2.6;1.6
128;2.0;2.1;1.2
129;1.5;1.7;1.1
130;1.7;2.3;1.3
131;2.1;1.9;1.6
132;1.9;2.4;1.3
133;1.5;3.0;1.8
134;1.8;2.1;1.5
135;1.4;2.1;1.3
136;1.7;1.8;1.1
137;2.0;2.1;1.3
138;2.4;2.0;1.4
139;1.8;1.5;1.2
140;2.0;2.6;1.4
141;1.5;1.9;1.3
142;1.7;2.4;1.3
143;2.0;1.9;1.2
144;1.6;2.9;1.1
145;1.4;2.1;1.1
146;1.8;1.9;1.2
147;1.9;2.4;1.1
148;1.7;1.9;1.2
149;2.8;1.8;1.1
150;1.3;2.7;1.4
151;1.9;2.1;1.4
152;1.4;2.3;1.6
153;1.9;2.2;1.1
154;1.6;1.9;1.5
155;2.3;2.1;1.2
156;1.9;2.1;1.3
157;1.9;1.9;1.2
158;1.7;3.2;1.3
159;1.7;1.9;1.2
160;1.7;2.9;1.3
161;1.7;2.3;1.2
162;2.3;2.0;1.1
163;1.7;2.3;1.1
164;1.6;1.8;1.3
165;2.5;2.2;1.1
166;2.7;2.1;1.4
167;2.2;2.3;1.2
168;1.5;3.1;1.3
169;1.4;1.7;1.2
170;1.8;2.0;1.1
171;1.8;2.1;1.4
172;1.6;2.1;1.2
173;2.2;2.3;1.3
174;2.1;2.4;1.3
175;1.9;2.0;1.2
176;1.9;2.4;1.3
177;1.7;1.6;1.7
178;2.8;1.6;1.3
179;2.4;2.0;1.8
180;2.0;2.8;2.2
181;2.7;1.7;2.0
182;2.0;2.1;2.2
183;1.5;1.3;1.1
184;1.1;1.1;1.1
185;2.5;1.4;1.1
186;1.6;1.9;1.2
187;1.4;1.6;1.2
188;2.4;1.8;1.2
189;2.4;1.8;1.2
190;1.7;1.9;1.4
191;1.7;1.4;1.3
192;1.3;1.3;1.1
193;2.8;1.7;1.2
194;2.4;1.9;1.3
195;1.6;1.4;1.2
196;2.1;1.9;1.3
197;3.4;2.0;1.4
198;2.3;1.9;1.2
199;2.2;1.6;1.2
200;1.8;1.5;1.1
201;2.3;1.9;1.1
202;2.1;2.0;1.3
203;2.1;1.7;1.2
204;2.3;1.8;1.2
205;1.9;2.1;1.5
206;1.9;1.9;1.1
207;1.9;1.7;1.2
208;2.3;1.7;1.5
209;1.7;1.5;1.1
210;2.4;1.8;1.5
211;1.9;1.8;1.1
212;2.2;1.7;1.2
213;1.5;1.5;1.2
214;2.0;1.5;1.3
215;2.6;1.8;1.3
216;1.7;1.5;1.3
217;1.9;1.6;1.3
218;2.6;2.1;1.3
219;2.5;1.8;1.3
220;1.5;1.7;1.5
221;1.6;1.9;1.3
222;1.8;1.8;1.7
223;2.1;2.2;1.8
224;2.1;1.7;1.8
225;1.8;1.7;1.6
226;2.6;1.8;1.6
227;2.4;1.9;1.6
228;1.9;2.1;1.5
229;2.5;2.2;1.7
230;1.7;1.9;1.5
231;2.0;1.6;1.3
232;2.0;1.7;1.3
233;1.8;2.0;1.5
234;2.1;2.1;1.4
235;1.9;1.9;1.6
236;1.8;1.6;1.4
237;2.3;1.8;1.6
238;2.1;1.8;1.3
239;1.6;1.5;1.4
240;1.5;1.8;1.4
241;2.0;2.0;1.6
242;1.8;1.9;1.5
243;1.6;1.3;1.2
244;2.0;1.5;1.3
245;2.1;2.0;1.2
246;1.7;1.6;1.3
247;2.6;1.8;1.3
248;1.5;1.4;1.1
249;1.5;2.4;1.5
250;1.4;2.0;1.5
251;1.5;1.7;1.5
252;1.7;2.6;1.3
253;1.3;2.2;2.6
254;1.2;1.7;2.1
255;1.3;2.6;1.6
256;1.2;2.4;1.5
257;1.5;2.0;2.9
258;1.2;2.4;2.2
259;1.6;2.4;2.0
260;1.6;2.6;2.4
261;1.3;2.6;1.9
262;1.3;2.5;1.6
263;1.3;2.2;1.6
264;1.4;2.6;1.3
265;1.4;2.2;2.4
266;1.7;3.0;1.7
267;1.5;3.4;1.9
268;1.4;2.1;1.5
269;1.5;2.0;1.6
270;1.6;2.5;1.6
271;1.9;2.4;1.7
272;1.3;2.8;2.7
273;1.4;2.1;2.2
274;1.7;3.0;2.1
275;1.3;3.3;3.0
276;1.2;2.3;1.4
277;1.4;2.3;1.5
278;1.5;2.8;2.1
279;1.3;2.3;1.9
280;1.5;2.0;2.0
281;1.9;3.2;1.8
282;1.3;2.0;1.8
283;1.9;2.9;1.7
284;1.8;2.4;1.5
285;1.4;2.2;1.8
286;1.8;2.2;1.4
287;1.5;2.9;1.7
288;1.4;3.7;1.6
289;1.7;2.1;2.7
290;1.5;2.3;1.9
291;1.4;2.5;3.2
292;1.7;2.8;2.8
293;1.4;2.1;2.3
294;1.7;2.3;3.3
295;1.6;2.3;2.3
296;1.1;1.3;1.4
297;1.2;1.1;1.4
298;1.0;1.1;1.2
299;1.0;1.2;1.5
300;1.1;1.2;1.4
301;1.0;1.3;1.2
302;1.0;1.0;1.0
303;1.5;2.1;1.3
304;1.6;1.7;1.8
305;1.8;1.8;1.3
306;2.1;1.8;1.8
307;2.1;1.6;1.3
308;1.6;2.2;3.1
309;2.5;2.0;1.5
310;2.3;2.6;1.4
311;1.7;1.8;1.3
312;1.5;2.1;2.8
313;1.7;1.8;1.7
314;2.9;1.8;1.4
315;1.4;2.2;1.3
316;1.7;2.2;1.5
317;2.2;2.2;1.8
318;2.0;2.1;1.6
319;2.8;2.3;1.4
320;1.7;1.9;1.5
321;2.3;2.0;1.8
322;2.0;1.5;1.6
323;1.7;1.7;1.5
324;1.7;2.0;1.8
325;2.0;2.1;1.6
326;1.9;2.2;1.5
327;1.8;2.3;1.5
328;1.8;2.0;1.7
329;1.6;2.1;2.0
330;2.1;2.3;1.4
331;2.8;1.9;1.4
332;2.3;2.1;1.3
333;1.4;1.8;1.3
334;3.1;2.6;1.5
335;1.9;1.8;2.1
336;2.4;2.0;1.5
337;2.3;2.1;1.3
338;1.4;1.7;1.1
339;1.5;1.6;1.1
340;1.1;3.3;1.1
341;1.3;1.6;1.2
342;1.3;3.7;1.5
343;1.5;1.9;1.3
344;1.4;3.9;1.9
345;1.9;2.4;1.1
346;1.5;2.1;2.0
347;1.5;1.9;1.6
348;1.6;1.9;1.1
349;1.5;1.9;1.5
350;1.7;2.3;1.5
351;2.3;2.1;1.5
352;1.7;1.7;1.2
353;2.0;2.4;1.6
354;1.5;3.0;1.1
355;2.4;4.1;1.5
356;1.3;2.3;1.2
357;1.6;2.0;1.7
358;1.4;2.2;1.3
359;1.6;2.7;1.3
360;1.3;2.5;1.2
361;1.5;1.9;1.6
362;1.6;1.9;1.6
363;2.1;2.1;1.3
364;1.6;1.9;1.6
365;1.4;2.7;1.2
366;1.7;2.1;1.5
367;1.4;2.3;1.7
368;1.2;2.1;1.4
369;1.4;2.2;1.5
370;1.4;1.7;1.3
371;1.4;2.4;1.7
372;1.7;2.7;2.4
373;1.7;2.2;1.7
374;1.3;1.7;1.7
375;1.2;1.7;1.3
376;1.8;2.2;1.8
377;1.8;3.1;2.2
378;2.1;2.2;1.7
379;1.6;2.6;1.4
380;2.1;2.6;1.7
381;2.1;2.5;2.1
382;2.4;3.1;2.3
383;2.7;2.1;1.6
384;1.4;2.4;2.7
385;1.8;2.3;1.9
386;1.5;2.1;1.8
387;1.8;2.1;2.0
388;1.7;2.5;2.4
389;1.5;2.5;1.9
390;1.7;2.2;1.6
391;1.3;2.0;1.6
392;1.5;2.6;1.8
393;1.4;2.3;1.5
394;1.9;2.3;2.0
395;1.6;2.1;1.7
396;1.7;1.8;2.4
397;1.1;1.5;1.7
398;1.7;1.9;1.6
399;1.5;1.3;1.3
400;1.3;1.3;1.3
401;1.4;1.8;1.7
402;1.6;2.0;2.3
403;1.1;1.4;1.3
404;1.6;2.0;3.5
405;1.8;1.9;1.6
406;2.3;1.7;1.9
407;1.3;2.6;2.1
408;1.3;2.0;1.6
409;1.7;1.5;1.3
410;2.1;1.9;2.1
411;1.4;1.7;1.9
412;1.2;1.2;1.2
413;1.1;1.7;1.3
414;1.1;1.1;1.1
415;1.0;1.0;1.0
416;1.0;1.0;1.1
417;1.1;1.1;1.0
418;2.4;1.8;1.1
419;2.5;2.0;1.4
420;2.7;1.8;1.3
421;1.5;2.0;1.5
422;1.6;2.2;1.8
423;1.3;2.5;1.3
424;1.4;2.2;1.1
425;1.7;1.8;1.3
426;2.4;3.0;1.3
427;1.4;2.6;1.4
428;1.7;2.6;1.1
429;1.5;2.1;1.2
430;1.5;2.7;1.3
431;1.4;3.4;1.8
432;1.4;2.0;1.2
433;1.5;1.8;1.2
434;1.3;2.2;1.1
435;1.4;2.3;2.3
436;2.0;2.1;1.2
437;1.5;2.4;1.3
438;1.7;2.6;1.1
439;1.7;2.6;1.3
440;1.6;2.2;1.0
441;1.6;2.4;2.2
442;1.5;2.4;1.4
443;1.8;2.3;1.6
444;1.4;2.3;1.2
445;1.3;1.9;2.3
446;1.8;2.7;1.4
447;1.4;3.0;1.1
448;1.8;2.5;1.2
449;1.5;2.3;1.6
450;1.7;2.0;1.7
451;1.3;1.7;1.9
452;1.8;2.0;1.7
453;2.8;2.3;1.7
454;1.3;2.9;1.2
455;2.1;2.4;1.8
456;1.3;1.8;2.3
457;3.1;2.1;1.4
458;1.6;2.5;1.5
459;1.7;1.7;1.7
460;1.9;2.1;1.6
461;2.6;2.2;1.6
462;1.2;2.0;1.7
463;1.4;1.8;1.1
464;1.9;2.3;1.3
465;1.5;2.1;1.5
466;1.3;1.7;1.7
467;1.7;2.5;1.4
468;1.3;1.8;2.3
469;1.6;2.3;1.3
470;1.1;1.3;1.1
471;1.6;1.6;1.3
472;1.1;1.5;1.1
473;1.6;2.2;1.2
474;1.1;1.2;1.2
475;1.5;2.3;1.1
476;1.6;3.0;1.1
477;1.5;2.2;1.1
478;1.5;2.0;1.2
479;1.6;2.2;1.3
480;1.9;3.0;1.2
481;2.1;2.7;1.3
482;1.2;1.8;1.1
483;1.7;1.9;1.3
484;1.5;2.5;1.1
485;1.5;1.7;1.2
486;1.5;2.8;1.5
487;1.3;2.5;1.3
488;1.7;2.5;1.1
489;1.4;2.1;1.2
490;1.9;1.8;1.2
491;2.0;2.6;1.4
492;1.4;2.4;1.5
493;1.6;2.3;1.3
494;1.4;2.0;1.2
495;1.8;2.3;1.1
496;1.4;2.1;2.4
497;1.6;2.2;1.3
498;1.5;2.1;1.2
499;1.8;2.9;1.4
500;1.6;2.3;1.1
501;2.1;2.1;1.3
502;1.5;2.6;1.2
503;1.4;1.7;1.1
504;1.5;2.4;1.3
505;1.4;3.2;1.3
506;1.4;2.2;1.5
507;1.8;2.4;1.4
508;1.3;2.0;1.1
509;1.6;3.3;1.3
510;1.6;2.0;1.1
511;1.7;2.4;1.3
512;1.7;2.5;1.3
513;1.6;2.2;1.4
514;1.6;2.9;1.3
515;2.5;1.8;1.4
516;2.9;2.6;1.1
517;2.1;2.2;1.3
518;2.5;2.3;1.8
519;2.3;1.9;1.2
520;2.2;1.7;1.5
521;1.8;1.5;1.1
522;1.9;1.9;1.2
523;1.7;2.1;1.1
524;2.4;1.7;1.2
525;1.9;1.7;1.3
526;1.6;1.6;1.2
527;1.1;1.8;1.2
528;1.4;1.7;1.1
529;1.4;1.5;1.1
530;1.4;1.4;1.2
531;1.0;1.2;1.0
532;1.4;1.3;1.0
533;1.0;1.2;1.1
534;1.3;1.0;1.1
535;1.3;2.6;1.6
536;1.6;1.7;1.7
537;1.3;1.4;1.7
538;1.2;2.0;1.7
539;1.6;1.5;2.1
540;2.8;1.8;2.2
541;1.2;1.3;1.7
542;1.3;1.9;1.8
543;1.9;1.5;1.7
544;1.6;1.8;1.7
545;1.6;1.3;1.5
546;1.6;1.4;1.4
547;1.7;1.2;1.3
548;1.5;1.5;1.9
549;1.8;1.8;1.9
550;1.4;1.8;1.9
551;1.4;1.6;1.7
552;1.1;3.1;1.5
553;1.4;1.3;1.3
554;1.0;1.2;1.3
555;2.0;1.5;1.3
556;1.0;1.2;1.3
557;1.1;1.5;1.3
558;1.4;1.4;1.3
559;1.1;1.2;1.3
560;1.6;2.2;1.2
561;1.7;2.6;1.2
562;1.7;2.4;1.1
563;1.4;3.4;1.3
564;1.9;2.1;1.2
565;2.6;2.1;1.2
566;1.9;1.9;1.1
567;2.5;2.1;1.2
568;2.2;2.6;1.2
569;2.0;2.3;1.3
570;2.3;2.7;1.2
571;1.6;2.5;1.7
572;2.1;2.2;1.2
573;2.0;2.5;1.2
574;1.6;2.3;1.3
575;1.4;2.3;1.1
576;2.1;2.0;1.3
577;1.5;3.2;1.4
578;2.3;2.3;1.2
579;2.1;2.1;1.1
580;1.5;2.4;1.3
581;1.7;2.5;1.1
582;1.8;3.0;1.1
583;1.4;2.4;1.1
584;1.4;1.9;1.5
585;1.6;1.7;1.5
586;1.6;1.9;1.7
587;2.2;2.1;2.1
588;1.7;2.1;1.5
589;1.8;1.8;1.4
590;1.6;2.1;1.5
591;1.7;2.2;1.7
592;1.4;2.0;1.5
593;1.8;1.7;1.2
594;2.0;2.1;1.7
595;2.1;1.9;1.4
596;1.4;2.0;1.3
597;1.3;2.2;1.5
598;1.8;1.8;1.8
599;1.5;2.0;1.9
600;1.2;1.9;1.4
601;1.5;2.0;1.4
602;1.4;1.7;1.3
603;1.2;1.9;1.3
604;1.7;1.8;1.7
605;1.5;2.3;2.2
606;1.4;2.1;1.8
607;1.5;2.3;1.9
608;1.4;1.9;1.9
609;1.5;2.1;1.3
610;1.4;2.5;1.8
611;1.6;2.2;1.7
612;1.7;1.9;1.4
613;2.1;2.0;2.7
614;1.7;2.1;1.7
615;1.6;2.1;1.7
616;2.0;2.5;1.9
617;1.5;1.7;1.4
618;1.6;1.7;1.9
619;1.5;2.1;1.7
620;2.1;2.1;2.1
621;1.2;2.2;1.7
622;1.4;2.3;1.9
623;1.8;1.9;1.5
624;1.6;2.0;1.4
625;2.2;1.7;1.3
626;1.6;1.8;1.2
627;2.5;1.6;1.8
628;2.0;1.7;2.6
629;2.2;1.8;1.6
630;1.9;1.7;1.1
631;2.9;1.6;1.3
632;2.1;1.8;1.5
633;3.2;1.8;1.5
634;2.1;1.8;1.4
635;1.8;2.1;1.5
636;1.5;1.8;1.9
637;2.8;1.9;1.7
638;1.4;2.1;1.6
639;2.2;1.7;1.4
640;2.9;2.2;1.7
641;2.0;2.0;1.6
642;1.6;1.9;1.5
643;2.5;1.9;1.4
644;2.5;2.0;1.7
645;1.9;2.3;1.9
646;2.2;2.2;1.5
647;2.0;1.9;2.1
648;1.3;1.4;1.1
649;2.1;1.9;1.6
650;1.8;2.2;1.4
651;1.7;1.8;1.3
652;2.2;2.0;1.6
653;2.4;2.0;1.2
654;2.1;2.0;1.8
655;2.1;2.2;1.5
656;2.2;1.7;1.3
657;1.2;1.8;1.7
658;1.4;2.3;1.9
659;1.8;2.1;1.5
660;3.0;1.9;1.6
661;1.3;1.4;1.3
662;1.0;1.0;1.0
663;1.0;1.0;1.0
664;1.0;1.0;1.0
665;1.0;1.0;1.0
666;2.2;1.6;1.7
667;1.8;1.8;1.7
668;2.2;1.7;1.5
669;2.5;1.9;1.3
670;3.2;2.0;1.8
671;2.0;1.7;1.3
672;3.4;1.8;1.4
673;2.4;1.9;1.4
674;1.9;1.9;1.5
675;1.9;1.8;1.4
676;3.3;1.7;1.1
677;2.3;1.7;1.3
678;2.7;1.8;1.3
679;1.9;1.8;2.3
680;2.1;1.7;1.4
681;2.8;1.5;1.1
682;2.8;1.7;1.7
683;1.9;1.8;1.3
684;2.6;1.5;1.4
685;2.9;1.8;1.1
686;1.9;2.5;1.3
687;2.3;1.9;1.5
688;1.7;1.4;1.3
689;2.8;2.1;1.2
690;2.4;2.0;1.3
691;2.0;1.9;1.2
692;2.5;1.9;1.4
693;3.9;1.9;1.6
694;2.1;1.9;1.3
695;3.1;1.9;1.5
696;3.2;1.7;1.0
697;2.1;1.5;1.0
698;1.2;1.2;1.2
699;2.2;1.7;1.4
700;1.4;1.5;1.3
701;1.7;1.8;1.2
702;2.1;1.8;1.2
703;1.5;1.7;1.1
704;2.5;1.6;1.3
705;1.8;1.7;1.8
706;1.9;1.7;1.2
707;1.3;1.8;1.9
708;2.6;1.8;1.4
709;1.6;1.6;1.5
710;1.8;1.6;1.4
711;1.5;1.5;1.2
712;1.7;1.6;1.2
713;1.7;1.4;1.2
714;1.1;1.4;1.1
715;1.5;1.6;3.1
716;1.9;2.4;1.3
717;1.7;1.2;1.1
718;1.6;1.7;1.2
719;2.1;1.4;1.3
720;1.5;1.6;1.3
721;3.1;1.3;1.2
722;1.5;1.5;1.2
723;1.6;1.5;1.3
724;1.9;1.6;1.3
725;1.7;1.5;1.2
726;2.1;1.4;1.2
727;1.6;1.3;1.2
728;1.6;1.6;1.3
729;1.4;1.4;1.1
730;1.6;1.8;1.2
731;1.4;1.6;1.5
732;1.6;1.6;1.2
733;1.6;3.0;1.7
734;2.1;1.6;1.3
735;1.6;2.1;1.9
736;2.1;2.4;1.5
737;2.7;1.7;1.4
738;1.7;2.8;1.2
739;2.5;1.6;1.5
740;2.0;2.3;1.9
741;1.3;2.2;1.5
742;1.7;1.8;1.6
743;1.7;2.4;1.2
744;1.2;1.5;1.3
745;1.4;1.5;1.1
746;1.3;1.3;1.0
747;1.0;1.2;1.1
748;1.1;1.2;1.1
749;1.0;1.1;1.0
750;1.2;1.3;1.1
751;1.4;1.2;1.1
752;1.3;1.2;1.0
753;2.2;2.0;1.3
754;1.6;1.4;1.1
755;1.2;1.3;1.1
756;1.6;1.4;1.1
757;1.1;1.2;1.1
758;1.3;1.2;1.1
759;1.1;1.2;1.0
760;1.2;1.2;1.2
761;1.1;1.4;1.2
762;1.0;1.1;1.1
763;1.4;1.3;1.0
764;1.3;1.2;1.1
765;1.0;1.0;1.0
766;1.0;1.0;1.0
767;1.0;1.1;1.0
768;1.1;1.1;1.1
769;1.1;1.1;1.1
770;1.1;1.2;1.0
771;1.5;1.2;1.1
772;1.0;1.0;1.0
773;1.0;1.0;1.0
774;1.0;1.0;1.0
775;1.0;1.0;1.0
776;1.9;1.8;1.3
777;1.8;1.5;1.9
778;1.3;1.4;1.1
779;1.5;1.7;1.3
780;2.8;1.5;1.8
781;1.9;1.9;1.2
782;1.3;1.6;1.4
783;1.3;1.5;1.3
784;1.7;1.5;1.7
785;1.4;2.0;1.2
786;1.7;1.9;1.2
787;1.5;3.4;2.2
788;2.3;1.5;1.2
789;1.9;1.7;1.6
790;1.4;1.7;1.2
791;1.2;3.4;1.7
792;2.0;1.6;1.1
793;1.3;2.0;2.3
794;1.7;2.2;1.7
795;1.7;1.9;1.4
796;1.6;2.0;1.8
797;1.5;1.7;1.8
798;2.0;1.9;1.1
799;1.5;1.9;1.5
800;2.0;1.8;1.3
801;1.8;1.6;1.2
802;1.5;2.0;1.3
803;1.9;1.9;1.4
804;1.7;1.7;1.4
805;2.0;1.8;1.2
806;1.6;1.6;1.4
807;1.8;1.4;1.1
808;1.6;1.6;1.1
809;3.2;1.8;1.2
810;1.5;1.5;1.1
811;2.3;2.2;1.4
812;1.8;1.9;1.1
813;1.8;1.6;1.4
814;2.0;1.6;1.4
815;2.0;1.5;1.5
816;1.9;1.9;1.3
817;2.5;1.5;1.2
818;2.2;1.8;1.5
819;1.4;1.6;1.1
820;2.3;1.8;1.3
821;1.9;2.1;1.1
822;2.0;2.1;1.3
823;2.3;2.0;1.2
824;2.0;1.5;1.1
825;2.2;1.7;1.3
826;1.4;2.2;1.3
827;1.6;1.8;1.1
828;2.2;2.0;1.4
829;1.8;1.5;1.6
830;2.0;1.6;1.2
831;1.8;1.5;1.2
832;1.6;2.1;1.3
833;1.5;1.7;1.3
834;1.9;1.9;1.2
835;1.9;1.6;1.4
836;2.5;1.7;1.3
837;1.8;1.8;1.2
838;1.8;1.9;1.6
839;1.8;1.8;1.5
840;2.9;2.2;1.6
841;2.6;1.8;1.7
842;1.6;1.6;1.3
843;2.9;1.8;1.4
844;2.7;1.7;1.7
845;1.7;1.9;1.8
846;1.7;1.5;1.3
847;1.8;1.7;1.3
848;1.5;1.8;1.6
849;1.9;1.8;1.6
850;2.2;2.1;1.4
851;2.4;1.9;1.3
852;1.8;2.2;1.8
853;1.3;1.3;1.3
854;1.4;1.5;1.6
855;2.4;2.3;1.7
856;1.7;2.5;2.0
857;2.0;1.7;1.7
858;2.5;2.1;1.4
859;2.0;1.8;1.7
860;2.5;2.0;1.4
861;1.9;1.9;1.6
862;2.1;2.0;1.5
863;2.4;2.7;3.2
864;1.7;2.1;1.2
865;1.5;2.2;1.5
866;1.5;2.2;1.5
867;1.5;2.0;1.4
868;1.7;2.9;1.5
869;1.7;2.4;1.2
870;1.5;2.0;1.3
871;2.0;3.1;1.7
872;1.3;2.0;1.3
873;1.8;3.0;1.3
874;2.1;2.7;1.3
875;2.1;2.5;1.6
876;2.2;2.6;1.2
877;1.8;2.4;1.4
878;1.8;2.3;1.3
879;1.6;2.0;1.1
880;1.7;2.6;1.7
881;1.3;2.3;1.6
882;1.6;2.4;1.5
883;1.4;3.0;1.7
884;1.7;2.6;1.3
885;2.5;2.6;1.2
886;2.1;2.6;1.1
887;1.8;1.7;1.4
888;1.5;1.7;1.3
889;2.0;1.8;1.3
890;1.5;1.5;1.2
891;2.0;1.7;1.2
892;1.9;2.1;1.6
893;1.6;1.9;1.3
894;2.4;2.2;1.3
895;1.4;1.7;1.1
896;1.5;1.7;1.1
897;1.8;2.1;1.4
898;1.5;1.8;1.2
899;1.8;2.0;1.3
900;2.0;1.8;1.1
901;1.9;2.1;1.5
902;2.2;2.4;1.4
903;2.2;1.8;1.3
904;1.8;1.9;1.6
905;2.6;2.2;1.5
906;1.5;1.9;1.3
907;1.4;1.5;1.3
908;2.1;2.3;1.3
909;1.5;1.7;1.2
910;1.8;1.5;1.5
911;2.2;2.0;1.3
912;1.8;1.9;1.1
913;1.3;1.6;1.2
914;2.3;2.2;1.1
915;2.0;1.8;1.5
916;1.7;2.2;1.1
917;1.8;2.0;1.2
918;2.2;1.8;1.6
919;2.2;1.9;1.1
920;2.1;1.8;1.3
921;1.6;2.3;1.7
922;2.5;2.0;1.2
923;2.0;1.8;1.1
924;1.1;1.3;1.4
925;2.3;1.7;1.3
926;1.5;1.8;1.3
927;1.4;2.0;2.4
928;1.9;1.7;1.4
929;2.4;1.7;1.4
930;2.1;1.9;1.6
931;1.3;2.1;1.5
932;1.9;2.3;2.0
933;1.8;2.0;2.0
934;1.9;1.9;1.6
935;1.6;1.6;1.5
936;2.1;1.8;1.8
937;1.8;1.8;2.1
938;1.9;1.7;1.4
939;2.1;1.8;1.5
940;1.7;2.0;1.7
941;1.7;1.5;1.5
942;1.6;1.7;1.4
943;1.7;1.7;1.4
944;2.1;2.1;1.4
945;1.8;2.1;1.7
946;1.6;1.9;1.6
947;1.4;2.1;1.9
948;1.6;1.8;1.6
949;1.5;1.8;1.5
950;1.4;2.0;2.2
951;2.0;1.9;1.6
952;1.8;2.0;1.7
953;1.8;2.1;1.7
954;1.8;1.7;1.7
955;2.0;1.8;1.7
956;1.6;1.8;2.2
957;1.4;1.3;1.5
958;1.3;1.4;1.7
959;1.8;2.0;1.5
960;2.2;1.7;1.2
961;1.8;1.7;1.4
962;3.1;2.0;1.1
963;1.2;2.1;1.4
964;1.7;2.0;1.3
965;1.4;1.8;1.1
966;1.6;1.4;1.3
967;1.4;1.7;1.1
968;1.3;1.5;1.1
969;1.2;1.5;1.3
970;1.4;1.3;1.1
971;1.5;1.3;1.1
972;1.0;1.2;1.1
973;1.3;1.5;1.1
974;1.1;1.2;1.1
975;1.1;1.2;1.0
976;1.2;1.3;1.1
977;1.0;1.2;1.0
978;1.2;1.2;1.1
979;1.1;1.2;1.1
980;1.1;1.1;1.1
981;1.1;1.1;1.1
982;1.0;1.1;1.1
983;1.0;1.0;1.0
984;2.4;1.8;1.2
985;2.8;1.8;1.1
986;2.6;1.6;1.2
987;2.5;1.5;1.3
988;2.5;1.9;1.1
989;2.9;2.0;1.3
990;1.8;1.9;1.1
991;2.7;1.9;1.3
992;2.2;1.8;1.3
993;2.8;1.7;1.3
994;2.6;1.8;1.1
995;1.9;1.6;1.1
996;2.7;2.0;1.2
997;3.0;1.8;1.2
998;3.2;1.5;1.1
999;2.5;1.9;1.1
