193;5.1
194;5.2
195;4.6
196;5.0
197;4.3
198;5.3
199;5.1
200;4.4
201;4.5
202;4.2
203;4.5
204;4.0
205;4.7
206;4.8
207;5.0
208;4.8
209;4.5
210;5.0
211;4.6
212;5.0
213;4.9
214;5.1
215;4.7
216;6.6
217;6.8
218;5.8
219;6.0
220;6.7
221;6.0
222;8.0
223;6.5
224;7.5
225;7.0
226;6.0
227;7.5
228;5.5
229;8.0
230;6.0
231;5.5
232;5.0
233;6.5
234;6.5
235;6.5
236;6.3
237;6.3
238;6.5
239;7.0
240;6.0
241;6.0
242;6.8
243;6.5
244;6.0
245;6.0
246;6.1
247;5.5
248;6.5
249;8.2
250;7.6
251;7.9
252;7.4
253;14.0
254;9.5
255;7.1
256;7.0
257;11.0
258;8.5
259;8.2
260;8.2
261;7.8
262;6.9
263;8.0
264;7.6
265;9.6
266;9.5
267;8.5
268;7.2
269;7.5
270;8.5
271;9.0
272;7.8
273;8.5
274;7.2
275;12.5
276;7.5
277;7.0
278;8.6
279;10.5
280;10.5
281;6.7
282;7.8
283;8.5
284;7.0
285;7.5
286;7.3
287;8.0
288;8.0
289;12.0
290;15.5
291;13.0
292;11.5
293;11.5
294;18.0
295;9.4
296;13.0
297;30.9
298;11.9
299;57.5
300;12.0
301;10.5
302;8.5
303;6.8
304;8.0
305;6.5
306;7.2
307;6.0
308;6.4
309;6.2
310;6.7
311;6.5
312;14.0
313;7.0
314;6.1
315;6.2
316;6.5
317;6.5
318;7.0
319;6.0
320;7.3
321;6.8
322;7.5
323;6.5
324;7.5
325;7.0
326;6.5
327;7.5
328;6.8
329;8.0
330;6.5
331;6.0
332;6.5
333;6.5
334;7.4
335;8.0
336;7.0
337;6.0
338;5.6
339;4.4
340;5.8
341;5.2
342;5.8
343;6.7
344;8.5
345;6.0
346;6.9
347;7.5
348;5.2
349;6.5
350;7.0
351;6.0
352;5.9
353;6.1
354;6.0
355;6.0
356;5.1
357;7.5
358;6.0
359;5.8
360;5.5
361;6.5
362;8.0
363;6.5
364;6.9
365;6.5
366;6.7
367;7.8
368;6.5
369;6.6
370;6.1
371;7.3
372;8.2
373;7.7
374;8.7
375;8.7
376;7.3
377;9.5
378;7.3
379;8.3
380;8.5
381;7.5
382;7.5
383;6.5
384;11.0
385;8.0
386;7.0
387;8.6
388;10.9
389;7.5
390;7.0
391;8.0
392;7.9
393;7.2
394;7.9
395;6.5
396;8.0
397;9.0
398;7.2
399;7.8
400;7.5
401;7.5
402;7.0
403;8.0
404;12.8
405;8.0
406;9.8
407;10.1
408;9.8
409;4.2
410;9.0
411;10.0
412;8.0
413;7.8
414;5.0
415;7.0
416;4.0
417;7.5
418;4.8
419;6.7
420;6.5
421;7.2
422;12.0
423;5.6
424;5.1
425;6.7
426;5.5
427;7.8
428;5.6
429;5.5
430;5.5
431;9.0
432;5.5
433;5.2
434;4.5
435;6.0
436;6.0
437;7.0
438;6.0
439;5.6
440;4.9
441;9.0
442;6.3
443;9.2
444;6.1
445;13.2
446;6.8
447;5.5
448;6.0
449;6.5
450;6.2
451;8.0
452;7.2
453;6.5
454;6.1
455;7.3
456;8.2
457;6.0
458;5.5
459;7.0
460;6.3
461;9.6
462;6.5
463;6.5
464;5.8
465;6.5
466;6.6
467;5.0
468;0.0
469;6.5
470;8.7
471;6.6
472;0.0
473;6.5
474;6.4
475;5.0
476;5.5
477;5.6
478;4.5
479;5.8
480;5.5
481;5.0
482;5.0
483;5.6
484;5.1
485;4.4
486;7.0
487;5.5
488;5.0
489;5.3
490;6.0
491;5.4
492;5.4
493;4.3
494;6.5
495;4.7
496;9.9
497;5.2
498;5.0
499;6.7
500;4.8
501;5.2
502;5.3
503;6.0
504;5.2
505;6.0
506;6.0
507;7.0
508;5.0
509;6.8
510;5.5
511;5.4
512;5.8
513;4.8
514;5.3
515;4.9
516;5.5
517;5.3
518;5.3
519;5.5
520;4.7
521;5.7
522;6.0
523;5.0
524;4.5
525;5.2
526;5.6
527;5.0
528;6.0
529;4.8
530;5.8
531;5.5
532;5.5
533;6.4
534;6.7
535;9.0
536;5.4
537;5.0
538;6.4
539;5.0
540;4.5
541;4.8
542;7.2
543;4.7
544;4.2
545;5.5
546;6.5
547;4.8
548;6.0
549;5.2
550;9.2
551;5.3
552;5.2
553;5.4
554;5.2
555;5.2
556;5.4
557;7.0
558;5.2
559;4.8
560;4.8
561;5.0
562;5.1
563;5.0
564;5.3
565;5.0
566;5.5
567;4.3
568;5.4
569;5.0
570;5.0
571;5.5
572;5.0
573;4.9
574;4.5
575;5.5
576;5.9
577;5.5
578;4.6
579;6.2
580;5.0
581;5.0
582;5.8
583;5.0
584;7.0
585;8.0
586;8.2
587;7.0
588;7.5
589;8.0
590;7.0
591;8.0
592;8.7
593;7.0
594;6.7
595;7.5
596;6.5
597;7.0
598;8.0
599;8.0
600;7.2
601;8.0
602;6.8
603;8.0
604;7.0
605;9.0
606;8.0
607;8.5
608;8.5
609;6.8
610;8.0
611;6.9
612;7.5
613;8.5
614;6.0
615;6.9
616;8.0
617;8.0
618;7.5
619;8.0
620;8.0
621;7.7
622;6.9
623;6.5
624;7.0
625;8.0
626;6.2
627;11.0
628;12.0
629;7.0
630;6.1
631;7.0
632;6.1
633;6.5
634;6.5
635;7.5
636;7.2
637;6.4
638;6.6
639;6.5
640;7.0
641;6.8
642;8.5
643;7.5
644;7.2
645;7.2
646;5.9
647;8.0
648;5.5
649;6.4
650;7.0
651;6.8
652;6.6
653;5.8
654;7.5
655;7.0
656;5.4
657;9.0
658;7.3
659;7.0
660;7.5
661;8.0
662;5.4
663;4.5
664;10.0
665;7.0
666;7.7
667;8.5
668;6.5
669;6.5
670;8.5
671;7.2
672;6.0
673;8.0
674;6.4
675;6.5
676;6.4
677;6.8
678;8.0
679;9.5
680;7.5
681;4.5
682;10.6
683;7.9
684;6.2
685;6.6
686;7.4
687;7.5
688;6.7
689;6.8
690;4.3
691;6.5
692;8.2
693;8.0
694;7.5
695;4.5
696;4.0
697;5.1
698;5.3
699;4.0
700;4.2
701;5.7
702;4.0
703;4.2
704;4.9
705;9.2
706;5.5
707;10.0
708;4.0
709;10.0
710;6.5
711;4.2
712;5.9
713;4.0
714;6.0
715;18.0
716;7.5
717;4.9
718;5.1
719;2.2
720;5.5
721;5.0
722;6.1
723;4.9
724;4.8
725;6.0
726;5.3
727;4.0
728;5.5
729;4.6
730;6.0
731;8.0
732;5.2
733;9.0
734;5.0
735;7.5
736;6.5
737;5.0
738;4.4
739;4.6
740;8.0
741;8.5
742;6.6
743;5.5
744;5.8
745;4.5
746;4.8
747;5.5
748;5.3
749;5.0
750;4.8
751;4.6
752;5.2
753;5.5
754;5.0
755;5.0
756;5.5
757;4.5
758;5.0
759;5.5
760;5.0
761;6.0
762;5.5
763;6.0
764;5.0
765;5.5
766;5.0
767;5.5
768;5.0
769;5.0
770;6.0
771;5.0
772;5.0
773;7.0
774;5.5
775;6.0
776;9.0
777;10.0
778;4.5
779;5.3
780;4.2
781;5.9
782;4.5
783;5.0
784;8.0
785;6.5
786;6.5
787;10.0
788;4.5
789;6.8
790;6.0
791;7.0
792;6.0
793;10.5
794;6.5
795;5.0
796;4.2
797;8.0
798;6.0
799;6.0
800;7.0
801;6.0
802;7.2
803;6.8
804;7.5
805;7.5
806;7.2
807;4.7
808;6.7
809;6.2
810;6.7
811;7.0
812;6.4
813;7.2
814;6.9
815;7.0
816;7.6
817;7.0
818;7.5
819;7.3
820;7.0
821;7.2
822;7.1
823;7.0
824;6.0
825;7.5
826;7.5
827;6.7
828;6.3
829;7.3
830;5.9
831;7.1
832;8.0
833;7.0
834;6.5
835;7.0
836;7.0
837;6.5
838;8.3
839;8.8
840;9.0
841;9.2
842;5.5
843;9.0
844;6.8
845;9.5
846;5.5
847;7.4
848;8.0
849;7.0
850;8.0
851;6.0
852;9.4
853;6.5
854;8.3
855;10.6
856;9.0
857;10.2
858;6.0
859;9.0
860;6.2
861;8.0
862;7.7
863;10.2
864;6.8
865;8.7
866;6.2
867;7.0
868;6.9
869;7.5
870;6.5
871;7.2
872;7.6
873;8.1
874;6.5
875;7.0
876;6.8
877;6.5
878;4.8
879;5.2
880;5.5
881;8.5
882;7.7
883;9.5
884;5.0
885;6.0
886;6.5
887;5.9
888;7.7
889;6.9
890;6.2
891;5.0
892;8.5
893;6.2
894;5.8
895;6.2
896;5.8
897;6.0
898;6.4
899;7.5
900;6.2
901;7.0
902;6.8
903;6.0
904;8.0
905;6.5
906;5.5
907;6.2
908;6.5
909;4.9
910;7.5
911;5.6
912;6.2
913;5.2
914;4.4
915;6.5
916;3.6
917;5.9
918;6.2
919;5.5
920;6.5
921;5.7
922;7.0
923;5.5
924;9.0
925;8.0
926;7.8
927;18.0
928;8.1
929;8.0
930;9.5
931;10.0
932;9.4
933;10.6
934;9.5
935;10.2
936;8.2
937;12.0
938;8.2
939;9.2
940;10.0
941;7.5
942;8.0
943;9.0
944;10.2
945;9.5
946;8.7
947;9.3
948;10.0
949;10.0
950;12.0
951;9.5
952;9.0
953;8.3
954;8.0
955;8.5
956;11.7
957;9.0
958;9.2
959;8.0
960;8.2
961;10.0
962;6.2
963;2.0
964;0.5
965;1.5
966;2.0
967;1.2
968;1.2
969;1.2
970;0.5
971;1.5
972;1.5
973;1.5
974;1.5
975;1.5
976;1.5
977;1.5
978;1.5
979;0.5
980;1.2
981;1.2
982;1.5
983;1.5
984;5.0
985;4.8
986;4.8
987;4.9
988;5.0
989;4.9
990;4.7
991;5.0
992;4.8
993;4.8
994;4.8
995;5.0
996;5.0
997;5.0
998;5.0
999;4.8
1000;4.8
1001;4.9
1002;5.2
1003;6.0
1004;4.8
1005;5.1
1006;5.0
1007;4.0
1008;4.9
1009;5.3
1010;4.2
1011;6.5
1012;4.8
1013;4.5
1014;4.8
1015;5.2
1016;5.0
1017;4.7
1018;4.6
1019;4.6
1020;4.7
1021;4.4
1022;4.2
1023;4.4
1024;4.7
1025;5.0
1026;5.0
1027;4.5
1028;4.6
1029;5.0
1030;4.3
1031;4.5
1032;5.9
1033;5.0
1034;5.5
1035;5.5
1036;5.5
1037;4.6
1038;4.6
1039;4.6
1040;5.0
1041;4.8
1042;5.0
1043;5.9
1044;4.6
1045;5.9
1046;4.5
1047;4.6
1048;4.6
1049;4.7
1050;4.5
1051;4.5
1052;4.3
1053;4.7
1054;4.7
1055;4.5
1056;5.6
1057;4.5
1058;5.0
1059;4.7
1060;5.2
1061;5.2
1062;5.5
1063;4.5
1064;4.5
1065;5.7
1066;5.1
1067;5.0
1068;4.0
1069;4.9
1070;4.7
1071;5.2
1072;5.2
1073;5.0
1074;5.0
1075;4.5
1076;4.9
1077;5.2
1078;5.8
1079;4.8
1080;5.6
1081;5.5
1082;5.5
1083;4.9
1084;5.4
1085;4.5
1086;5.3
1087;0.0
1088;4.7
1089;6.3
1090;4.0
1091;5.0
1092;5.6
1093;5.3
1094;0.0
1095;4.6
1096;4.9
1097;5.0
1098;5.0
1099;4.2
1100;5.0
1101;5.0
1102;4.4
1103;5.0
1104;4.7
1105;6.2
1106;4.8
1107;5.0
1108;5.2
1109;4.8
1110;5.5
1111;4.5
1112;4.2
1113;4.5
1114;5.0
1115;4.0
1116;4.9
1117;5.8
1118;5.1
1119;5.0
1120;5.4
1121;5.1
1122;4.5
1123;5.5
1124;5.2
1125;4.5
1126;6.0
1127;7.5
1128;5.0
1129;5.0
1130;5.0
1131;4.8
1132;5.0
1133;5.4
1134;5.1
1135;5.8
1136;5.3
1137;5.3
1138;5.3
1139;5.8
1140;5.6
1141;5.4
1142;5.0
1143;5.3
1144;5.3
1145;4.8
1146;5.5
1147;5.0
1148;5.2
1149;6.0
1150;5.3
1151;5.6
1152;6.0
1153;4.5
1154;4.9
1155;5.0
1156;5.6
1157;4.8
1158;6.0
1159;5.0
1160;6.5
1161;6.5
1162;8.0
1163;5.1
1164;5.4
1165;5.8
1166;5.3
1167;5.7
1168;4.6
1169;5.0
1170;4.0
1171;5.0
1172;4.1
1173;5.3
1174;4.6
1175;5.0
1176;4.8
1177;5.0
1178;6.2
1179;4.8
1180;5.5
1181;4.5
1182;2.5
1183;5.0
1184;5.0
1185;5.0
1186;5.1
1187;5.0
1188;5.0
1189;5.5
1190;4.6
1191;5.0
1192;5.0
1193;5.0
1194;5.0
1195;5.6
1196;4.8
1197;5.4
1198;4.7
1199;5.0
1200;5.0
1201;4.9
1202;4.8
1203;5.6
1204;4.8
1205;5.0
1206;5.0
1207;5.2
1208;4.0
1209;5.2
1210;5.0
1211;5.4
1212;4.2
1213;4.9
1214;4.6
1215;5.2
1216;4.5
1217;4.7
1218;5.2
1219;5.3
1220;5.0
1221;5.0
1222;5.5
1223;5.0
1224;5.0
1225;5.0
1226;7.2
1227;8.0
1228;6.5
1229;8.8
1230;6.4
1231;8.7
1232;9.5
1233;7.5
1234;10.0
1235;8.7
1236;12.0
1237;12.0
1238;7.7
1239;9.0
1240;7.3
1241;9.5
1242;8.1
1243;10.0
1244;9.5
1245;7.5
1246;7.8
1247;9.0
1248;10.0
1249;7.0
1250;8.4
1251;6.4
1252;6.2
1253;12.6
1254;9.4
1255;7.0
1256;8.0
1257;9.5
1258;7.2
1259;7.2
1260;7.2
1261;8.6
1262;9.0
1263;10.0
1264;9.0
1265;5.1
1266;5.1
1267;5.2
1268;5.0
1269;5.0
1270;4.9
1271;4.8
1272;5.2
1273;4.3
1274;5.0
1275;5.5
1276;5.0
1277;5.1
1278;4.5
1279;4.7
1280;5.0
1281;4.9
1282;5.5
1283;4.5
1284;4.5
1285;4.8
1286;4.5
1287;5.2
1288;4.8
1289;5.0
1290;4.8
1291;5.8
1292;5.4
1293;4.9
1294;5.5
1295;5.6
1296;5.0
1297;5.3
1298;4.5
1299;4.7
1300;5.2
1301;6.5
1302;8.5
1303;7.0
1304;7.1
1305;6.0
1306;4.1
1307;5.0
1308;5.0
1309;4.7
1310;4.9
1311;5.0
1312;5.0
1313;5.0
1314;5.0
1315;4.5
1316;5.0
1317;6.0
1318;3.8
1319;5.5
1320;5.0
1321;4.3
1322;4.5
1323;5.0
1324;5.5
1325;5.5
1326;5.0
1327;5.0
1328;5.2
1329;5.4
1330;5.5
1331;4.9
1332;5.0
1333;5.0
1334;5.2
1335;5.2
1336;5.2
1337;5.5
1338;5.2
1339;5.0
1340;5.6
1341;4.7
1342;5.5
1343;4.2
1344;4.2
1345;4.2
1346;4.2
1347;4.0
1348;4.2
1349;4.1
1350;4.1
1351;6.0
1352;4.0
1353;4.1
1354;3.5
1355;4.3
1356;4.2
1357;4.3
1358;4.1
1359;4.2
1360;4.0
1361;2.4
1362;4.0
1363;4.1
1364;3.9
1365;4.2
1366;3.8
1367;3.0
1368;4.2
1369;3.6
1370;4.2
1371;4.0
1372;3.9
1373;2.3
1374;3.2
1375;4.2
1376;4.0
1377;4.0
1378;3.6
1379;4.0
1380;3.8
1381;4.2
1382;4.2
1383;5.6
1384;8.1
1385;5.9
1386;5.6
1387;7.3
1388;6.0
1389;8.0
1390;5.9
1391;5.6
1392;8.2
1393;8.0
1394;8.0
1395;7.0
1396;8.5
1397;7.1
1398;5.9
1399;8.1
1400;8.5
1401;8.0
1402;10.5
1403;7.1
1404;5.6
1405;5.9
1406;10.6
1407;10.0
1408;8.5
1409;9.9
1410;6.0
1411;10.0
1412;5.9
1413;11.0
1414;6.2
1415;12.2
1416;5.4
1417;4.9
1418;5.5
1419;5.0
1420;5.5
1421;5.5
1422;5.5
1423;5.0
1424;5.1
1425;4.7
1426;5.0
1427;4.8
1428;4.3
1429;5.4
1430;5.1
1431;5.0
1432;5.0
1433;5.0
1434;5.0
1435;5.2
1436;5.3
1437;5.9
1438;4.4
1439;6.0
1440;5.0
1441;4.9
1442;4.2
1443;5.5
1444;4.5
1445;5.0
1446;5.5
1447;5.2
1448;5.0
1449;4.9
1450;5.2
1451;5.5
1452;5.3
1453;5.8
1454;5.9
1455;6.5
1456;5.6
1457;5.8
1458;5.8
1459;5.1
1460;6.3
1461;8.0
1462;6.6
1463;5.3
1464;5.8
1465;6.2
1466;6.2
1467;5.6
1468;5.4
1469;5.0
1470;5.7
1471;6.0
1472;5.0
1473;5.9
1474;5.8
1475;6.5
1476;6.0
1477;5.7
1478;7.0
1479;6.6
1480;5.0
1481;5.5
1482;6.0
1483;6.1
1484;5.5
1485;5.5
1486;5.5
1487;5.7
1488;6.0
1489;5.5
1490;6.0
1491;5.4
1492;6.6
1493;5.8
1494;8.0
1495;5.2
1496;5.9
1497;7.4
1498;6.3
1499;5.0
1500;4.9
1501;5.6
1502;5.6
1503;8.0
1504;5.2
1505;4.6
1506;5.3
1507;8.0
1508;6.2
1509;5.2
1510;3.8
1511;5.3
1512;5.0
1513;7.0
1514;4.8
1515;5.6
1516;4.9
1517;4.8
1518;4.9
1519;4.0
1520;5.5
1521;4.6
1522;6.0
1523;4.9
1524;4.5
1525;3.8
1526;5.5
1527;5.8
1528;6.0
1529;4.7
1530;4.9
1531;5.7
1532;4.2
1533;5.2
1534;9.7
1535;6.5
1536;6.0
1537;8.0
1538;4.9
1539;5.2
1540;5.3
1541;4.9
1542;5.2
1543;5.3
1544;5.5
1545;5.2
1546;5.0
1547;6.1
1548;4.7
1549;5.2
1550;5.3
1551;4.9
1552;4.0
1553;5.0
1554;5.0
1555;5.0
1556;4.1
1557;4.9
1558;4.9
1559;5.3
1560;5.8
1561;5.2
1562;5.2
1563;4.8
1564;6.5
1565;6.0
1566;5.0
1567;0.0
1568;6.0
1569;5.0
1570;4.6
1571;5.5
1572;5.9
1573;5.0
1574;4.9
1575;6.4
1576;4.4
1577;5.5
1578;5.8
1579;4.9
1580;5.6
1581;4.6
1582;4.5
1583;5.0
1584;4.8
1585;5.0
1586;4.0
1587;4.0
1588;5.0
1589;3.2
1590;4.8
1591;5.0
1592;5.5
1593;2.5
1594;5.0
1595;5.0
1596;7.0
1597;5.0
1598;5.0
1599;5.5
1600;3.5
1601;6.5
1602;2.5
1603;6.0
1604;6.0
1605;5.0
1606;5.0
1607;4.0
1608;6.5
1609;5.0
1610;6.0
1611;6.2
1612;3.5
1613;5.0
1614;8.0
1615;6.0
1616;5.5
1617;6.0
1618;6.0
1619;7.0
1620;7.0
1621;5.0
1622;7.7
1623;6.0
1624;4.5
1625;4.5
1626;8.1
1627;6.0
1628;6.0
1629;4.0
1630;4.0
1631;6.0
1632;5.2
1633;5.8
1634;5.0
1635;6.0
1636;6.4
1637;7.0
1638;6.0
1639;5.0
1640;5.0
1641;8.0
1642;5.0
1643;6.0
1644;6.3
1645;7.0
1646;4.8
1647;6.0
1648;6.0
1649;5.0
1650;4.5
1651;5.5
1652;5.5
1653;5.5
1654;5.0
1655;5.0
1656;7.0
1657;5.8
1658;5.5
1659;6.5
1660;5.0
1661;7.0
1662;4.8
1663;5.0
1664;11.0
1665;5.5
1666;5.6
1667;6.5
1668;5.0
1669;5.0
1670;5.0
1671;5.0
1672;5.5
1673;5.0
1674;6.0
1675;5.0
1676;5.0
1677;5.0
1678;5.0
1679;5.0
1680;5.5
1681;6.0
1682;6.0
1683;0.5
1684;0.5
1685;0.5
1686;0.4
1687;0.5
1688;0.5
1689;0.5
1690;0.5
1691;0.3
1692;0.5
1693;0.3
1694;0.5
1695;0.5
1696;0.4
1697;0.6
1698;0.5
1699;0.6
1700;0.5
1701;0.5
1702;0.5
1703;0.4
1704;0.5
1705;0.5
1706;0.5
1707;0.5
1708;0.5
1709;0.6
1710;0.5
1711;0.5
1712;0.2
1713;0.5
1714;0.0
1715;5.6
1716;2.9
1717;3.4
1718;4.2
1719;4.2
1720;5.0
1721;4.5
1722;5.5
1723;3.2
1724;3.8
1725;4.8
1726;5.0
1727;4.5
1728;5.0
1729;4.3
1730;4.0
1731;4.0
1732;3.7
1733;5.9
1734;5.0
1735;6.0
1736;4.0
1737;4.8
1738;3.3
1739;6.5
1740;4.4
1741;4.0
1742;4.6
1743;4.1
1744;4.0
1745;3.5
1746;6.0
1747;5.0
1748;3.9
1749;3.2
1750;4.7
1751;5.6
1752;3.6
1753;4.0
1754;3.4
1755;4.0
1756;5.0
1757;4.4
1758;4.6
1759;0.0
1760;0.0
1761;3.5
1762;9.8
1763;12.0
1764;8.7
1765;10.0
1766;13.5
1767;8.3
1768;8.5
1769;13.2
1770;13.5
1771;5.6
1772;12.0
1773;8.0
1774;13.5
1775;6.4
1776;7.7
1777;8.0
1778;7.0
1779;8.0
1780;6.0
1781;8.0
1782;9.0
1783;8.9
1784;12.4
1785;9.7
1786;9.0
1787;11.5
1788;6.7
1789;11.0
1790;8.0
1791;10.0
1792;9.1
1793;7.0
1794;7.5
1795;5.0
1796;5.6
1797;6.2
1798;6.5
1799;6.7
1800;5.8
1801;5.2
1802;5.4
1803;5.0
1804;5.5
1805;5.2
1806;5.0
1807;6.2
1808;5.2
1809;5.8
1810;5.5
1811;5.0
1812;4.9
1813;6.2
1814;6.1
1815;5.2
1816;5.5
1817;5.5
1818;4.2
1819;5.4
1820;6.5
1821;6.9
1822;6.5
1823;5.2
1824;5.4
1825;5.2
1826;6.5
1827;5.5
1828;5.9
1829;5.3
1830;6.0
1831;5.2
1832;6.0
1833;4.5
1834;4.8
1835;7.0
1836;5.5
1837;6.2
1838;6.8
1839;5.2
1840;7.0
1841;5.9
1842;7.2
1843;6.0
1844;7.0
1845;5.9
1846;6.0
1847;6.0
1848;5.2
1849;4.5
1850;6.4
1851;4.5
1852;7.0
1853;6.5
1854;5.0
1855;5.1
1856;5.0
1857;5.4
1858;5.0
1859;5.0
1860;5.6
1861;5.4
1862;5.6
1863;5.3
1864;4.7
1865;5.2
1866;5.4
1867;5.2
1868;5.8
1869;4.5
1870;3.6
1871;4.7
1872;4.2
1873;5.0
1874;4.5
1875;5.4
1876;4.5
1877;6.0
1878;4.9
1879;6.0
1880;7.5
1881;5.0
1882;4.9
1883;5.7
1884;4.5
1885;5.0
1886;5.4
1887;4.7
1888;5.1
1889;5.1
1890;5.8
1891;5.5
1892;4.9
1893;4.8
1894;4.7
1895;6.2
1896;5.0
1897;5.3
1898;5.4
1899;4.7
1900;5.3
1901;5.0
1902;5.0
1903;5.6
1904;5.6
1905;4.7
1906;4.8
1907;4.6
1908;5.0
1909;5.4
1910;4.0
1911;4.8
1912;4.7
1913;5.0
1914;4.5
1915;4.6
1916;5.5
1917;5.3
1918;5.0
1919;5.1
1920;4.9
1921;5.5
1922;5.0
1923;5.3
1924;4.9
1925;5.0
1926;4.5
1927;4.8
1928;5.4
1929;4.5
1930;4.7
1931;4.8
1932;5.1
1933;5.5
1934;4.9
1935;4.9
1936;4.9
1937;5.1
1938;5.4
1939;4.8
1940;4.8
1941;4.9
1942;5.1
1943;7.0
1944;4.9
1945;4.9
1946;4.8
1947;5.2
1948;5.3
1949;4.9
1950;5.0
1951;5.0
1952;4.8
1953;4.9
1954;5.3
1955;5.5
1956;4.8
1957;4.2
1958;5.5
1959;4.9
1960;4.9
1961;7.5
1962;9.0
1963;8.1
1964;8.8
1965;7.2
1966;7.2
1967;9.0
1968;8.0
1969;7.0
1970;7.1
1971;6.5
1972;11.0
1973;7.0
1974;7.6
1975;9.1
1976;7.5
1977;6.8
1978;10.0
1979;8.5
1980;6.0
1981;5.2
1982;5.4
1983;5.6
1984;5.6
1985;5.6
1986;7.5
1987;5.8
1988;6.0
1989;6.0
1990;5.3
1991;5.0
1992;5.8
1993;5.0
1994;5.0
1995;5.8
1996;7.5
1997;6.2
1998;6.0
1999;6.0
2000;6.7
2001;5.5
2002;5.8
2003;5.8
2004;5.4
2005;6.2
2006;5.4
2007;7.8
2008;5.6
2009;5.7
2010;4.0
2011;6.6
2012;5.9
2013;5.5
2014;7.5
2015;6.2
2016;9.2
2017;12.0
2018;7.0
2019;9.0
2020;8.2
2021;7.2
2022;9.4
2023;5.5
2024;9.0
2025;10.0
2026;7.0
2027;7.5
2028;7.2
2029;7.0
2030;9.0
2031;11.0
2032;6.8
2033;6.8
2034;8.0
2035;7.5
2036;7.0
2037;6.8
2038;7.8
2039;7.2
2040;6.0
2041;9.3
2042;5.2
2043;6.5
2044;7.9
2045;5.4
2046;6.0
2047;6.0
2048;5.4
2049;5.8
2050;7.0
2051;5.2
2052;5.1
2053;6.0
2054;7.0
2055;6.0
2056;6.5
2057;5.2
2058;6.0
2059;5.7
2060;9.2
2061;4.2
2062;5.0
2063;4.7
2064;5.6
2065;4.8
2066;4.8
2067;5.0
2068;6.3
2069;5.0
2070;5.0
2071;5.5
2072;5.8
2073;4.8
2074;6.2
2075;6.5
2076;5.6
2077;5.2
2078;7.2
2079;4.5
2080;5.7
2081;6.0
2082;10.0
2083;10.0
2084;9.0
2085;11.3
2086;8.5
2087;7.5
2088;7.9
2089;7.8
2090;8.0
2091;10.0
2092;8.2
2093;9.2
2094;8.0
2095;12.2
2096;9.2
2097;7.2
2098;9.2
2099;7.1
2100;8.0
2101;8.0
2102;6.5
2103;6.2
2104;6.0
2105;6.0
2106;7.0
2107;5.8
2108;7.5
2109;5.8
2110;6.3
2111;6.0
2112;5.5
2113;5.2
2114;7.5
2115;5.4
2116;5.2
2117;5.5
2118;5.9
2119;6.5
2120;6.0
2121;7.0
2122;7.5
2123;6.4
2124;6.1
2125;7.0
2126;6.0
2127;6.2
2128;6.8
2129;6.8
2130;8.0
2131;5.7
2132;7.0
2133;6.4
2134;6.3
2135;5.9
2136;6.2
2137;8.5
2138;4.7
2139;5.0
2140;5.0
2141;5.8
