0;2.3;2.1;1.5;1.0
1;1.9;1.8;1.2;1.0
2;2.1;1.7;1.2;1.0
3;2.3;2.5;1.3;1.1
4;2.2;1.7;1.1;1.1
5;2.2;1.9;1.4;1.1
6;2.1;1.9;1.4;1.0
7;2.0;2.1;1.3;1.0
8;2.0;1.6;1.2;1.1
9;1.9;1.8;1.8;1.4
10;2.5;1.9;1.4;1.1
11;1.6;1.5;1.2;1.3
12;2.1;1.7;1.2;1.1
13;1.8;1.8;1.2;1.1
14;2.3;2.6;1.4;1.0
15;2.3;1.7;1.1;1.1
16;2.5;1.7;1.3;1.1
17;2.4;1.9;1.3;1.0
18;2.4;1.8;1.1;1.0
19;2.3;2.6;1.4;1.1
20;2.0;1.7;1.2;1.1
21;2.6;2.3;1.5;1.0
22;2.0;1.5;1.2;1.0
23;2.6;1.8;1.3;1.2
24;2.3;1.8;1.1;1.1
25;2.8;2.0;1.4;1.0
26;1.9;2.3;1.3;1.0
27;3.6;2.6;1.3;1.0
28;3.0;1.7;1.5;1.2
29;2.4;2.0;1.2;1.0
30;2.3;1.8;1.4;1.3
31;2.9;2.2;1.3;1.0
32;2.7;1.9;1.5;1.0
33;2.3;3.1;1.7;1.2
34;2.4;1.9;1.1;1.0
35;2.4;2.3;1.3;1.0
36;2.1;1.9;1.5;1.0
37;2.5;1.9;1.6;1.0
38;2.1;2.0;1.4;1.0
39;2.5;3.6;1.4;1.0
40;2.1;3.2;1.4;1.0
41;3.9;2.5;1.4;1.1
42;3.1;2.3;1.5;1.1
43;3.4;2.9;2.0;1.0
44;2.3;2.1;1.4;1.0
45;2.4;2.8;1.4;1.0
46;2.8;3.2;1.5;1.1
47;3.3;2.2;1.6;1.0
48;2.8;2.6;1.5;1.1
49;1.7;2.5;1.3;1.4
50;2.0;1.8;1.3;1.0
51;2.9;2.9;1.5;1.0
52;2.7;2.5;1.4;1.1
53;2.9;2.1;1.5;1.1
54;2.8;2.7;2.0;1.2
55;1.8;2.1;1.4;1.0
56;1.4;2.2;1.2;1.0
57;2.6;3.2;2.1;1.0
58;3.1;2.7;1.9;1.0
59;2.8;2.9;1.6;1.1
60;3.3;2.3;1.5;1.1
61;3.3;1.8;1.4;1.0
62;3.4;2.4;1.6;1.0
63;2.5;2.5;1.7;1.1
64;2.0;2.3;1.5;1.0
65;2.1;3.0;1.5;1.0
66;3.3;2.4;1.4;1.1
67;1.7;2.7;1.3;1.0
68;3.1;2.9;2.1;1.2
69;2.8;3.1;2.0;1.0
70;2.6;2.3;1.5;1.0
71;2.4;2.1;1.3;1.1
72;2.6;2.6;1.5;1.0
73;3.4;2.8;1.8;1.2
74;3.1;2.6;1.6;1.0
75;2.2;2.5;1.5;1.0
76;2.5;2.9;1.5;1.1
77;1.6;2.6;1.3;1.0
78;1.5;2.6;1.4;1.0
79;1.8;3.1;1.4;1.0
80;2.0;3.4;1.5;1.1
81;2.5;2.8;1.5;1.0
82;1.4;2.0;1.2;1.0
83;1.9;2.8;1.4;1.0
84;1.7;2.9;1.3;1.0
85;1.6;2.5;1.4;1.0
86;1.6;2.5;1.2;1.1
87;1.3;2.9;1.3;1.1
88;1.3;2.9;1.4;1.0
89;1.6;3.9;2.0;1.0
90;1.6;3.3;1.5;1.0
91;1.7;2.2;1.3;1.2
92;1.6;3.0;1.6;1.0
93;2.5;3.8;1.7;1.0
94;1.9;2.9;1.6;1.0
95;1.3;2.5;1.2;1.0
96;2.7;2.9;1.6;1.0
97;2.0;3.2;1.6;1.0
98;2.5;3.2;1.8;1.0
99;1.9;3.0;1.4;1.0
100;2.0;2.5;1.5;1.0
101;1.8;2.9;1.4;1.2
102;1.8;2.7;1.5;1.5
103;2.1;2.0;1.3;1.0
104;2.3;2.2;1.3;1.0
105;2.5;1.8;1.3;1.0
106;3.0;1.3;1.3;1.0
107;2.5;2.1;1.4;1.0
108;1.8;2.0;1.2;1.2
109;2.4;1.9;1.3;1.2
110;2.3;1.7;1.3;1.0
111;3.1;2.8;1.9;1.1
112;2.6;1.8;1.3;1.1
113;2.2;1.8;1.2;1.0
114;3.2;1.7;1.6;1.1
115;2.2;2.0;1.3;1.0
116;3.5;1.9;1.5;1.2
117;2.6;2.1;1.5;1.1
118;2.8;2.0;1.5;1.0
119;2.6;2.2;1.4;1.0
120;2.2;1.8;1.4;1.1
121;2.4;1.6;1.4;1.0
122;4.0;1.9;1.8;1.0
123;3.4;2.1;1.7;1.2
124;3.7;1.7;1.6;1.0
125;3.8;2.1;1.5;1.1
126;2.4;2.1;1.5;1.0
127;2.4;1.9;1.3;1.0
128;2.9;1.4;1.3;1.0
129;2.2;1.9;1.2;1.0
130;3.3;2.2;1.4;1.0
131;2.5;2.5;1.5;1.0
132;2.7;2.4;1.5;1.0
133;4.0;2.3;1.5;1.0
134;2.7;1.8;1.5;1.0
135;3.6;1.8;1.7;1.0
136;2.4;2.0;1.4;1.1
137;2.5;2.0;1.5;1.0
138;2.7;1.8;1.7;1.2
139;2.4;1.4;1.2;1.1
140;3.0;1.7;1.3;1.0
141;2.7;1.8;1.1;1.0
142;2.7;1.7;1.3;1.0
143;2.0;1.5;1.4;1.1
144;2.5;1.7;1.3;1.1
145;2.2;1.5;1.1;1.1
146;2.4;1.7;1.5;1.0
147;3.1;1.8;1.4;1.0
148;2.8;1.7;1.6;1.2
149;2.8;1.3;1.4;1.0
150;1.9;2.0;1.2;1.2
151;3.5;2.5;1.7;1.2
152;2.0;1.9;1.2;1.0
153;2.9;1.5;1.3;1.0
154;2.3;1.7;1.4;1.0
155;2.5;1.9;1.5;1.2
156;2.9;2.1;1.4;1.0
157;2.9;1.8;2.0;1.0
158;2.1;1.9;1.3;1.1
159;3.1;1.9;1.4;1.3
160;3.0;1.5;1.4;1.0
161;2.8;1.9;1.2;1.1
162;3.0;1.6;1.6;1.1
163;2.6;1.7;1.5;1.2
164;2.4;1.9;1.6;1.2
165;2.7;1.8;2.0;1.0
166;3.3;1.6;1.8;1.2
167;2.8;1.2;1.5;1.0
168;2.5;1.9;1.6;1.1
169;2.2;1.2;1.3;1.2
170;3.1;1.7;1.4;1.0
171;2.6;1.9;1.3;1.0
172;2.4;1.6;1.4;1.0
173;2.4;2.2;1.5;1.2
174;3.2;2.1;1.8;1.0
175;3.3;1.6;1.8;1.1
176;3.5;2.0;1.6;1.0
177;1.2;1.8;1.5;1.0
178;2.0;2.3;2.7;1.2
179;1.4;2.4;1.9;1.5
180;1.5;2.9;1.7;1.0
181;1.6;2.6;1.7;1.0
182;1.5;2.7;1.9;1.3
183;1.3;1.2;1.3;1.0
184;1.0;1.1;1.0;1.0
185;2.6;1.3;1.6;1.2
186;2.4;1.6;1.5;1.0
187;1.8;1.5;1.4;1.2
188;2.7;1.7;2.1;1.0
189;1.8;1.5;1.4;1.1
190;1.9;1.7;1.5;1.6
191;1.6;1.4;1.3;1.7
192;1.5;1.2;1.0;1.0
193;2.1;1.7;1.8;1.2
194;1.7;1.4;1.4;1.4
195;1.7;1.4;1.5;1.3
196;1.6;1.5;1.6;1.2
197;2.9;1.3;2.1;1.2
198;1.8;1.9;1.6;1.1
199;2.1;1.6;1.5;1.1
200;1.7;1.2;1.4;1.5
201;2.4;1.4;1.6;1.0
202;2.5;1.6;1.8;1.4
203;1.9;1.5;1.4;1.2
204;2.1;1.5;1.7;1.3
205;2.0;2.2;1.3;1.5
206;1.9;1.4;1.2;1.2
207;1.9;1.5;1.4;1.0
208;1.9;1.7;1.5;1.3
209;1.5;1.3;1.5;1.0
210;3.7;1.5;1.9;1.4
211;2.0;1.3;1.5;1.1
212;1.7;1.5;1.3;1.2
213;2.0;1.7;1.7;1.2
214;1.8;1.3;1.1;1.1
215;1.8;1.4;1.2;1.2
216;1.3;1.5;1.2;1.0
217;1.5;1.7;1.5;1.0
218;2.2;1.6;1.8;1.0
219;3.0;1.7;1.7;1.3
220;1.5;2.0;1.8;1.2
221;1.6;2.0;1.6;1.0
222;1.6;2.4;2.1;1.2
223;1.7;1.9;1.6;1.0
224;1.5;2.1;1.6;1.2
225;1.5;1.8;1.4;1.0
226;1.7;2.2;1.8;1.0
227;2.0;2.2;1.9;1.0
228;2.4;2.1;2.0;1.1
